4.107938763441501351e+02
4.094666082125221465e+02
4.249447384756952601e+02
3.869115833628631549e+02
4.311430606303706554e+02
4.233451906372896474e+02
4.008585205291634566e+02
4.031026907896743978e+02
4.000571453797841741e+02
3.695286812901709936e+02
3.784439694954970150e+02
3.916710262185069382e+02
3.417975759834751557e+02
3.558444112990143253e+02
3.559877344819104223e+02
3.366196285444875116e+02
3.267156585097334300e+02
3.214351289407975401e+02
3.047690457865354006e+02
2.864366184371673398e+02
2.753538645393096544e+02
2.946477847747306100e+02
2.511111539899236504e+02
2.759605056189322454e+02
2.515732967779748037e+02
2.816618859859390795e+02
2.312420228033310536e+02
2.646290995208895538e+02
2.464444378150713248e+02
2.302766363602536330e+02
2.410251502111569835e+02
2.214435242553910825e+02
2.352944696845259784e+02
2.736520791927273422e+02
2.247163220489910884e+02
2.352366342421441345e+02
2.719734236255756628e+02
2.271198817013763573e+02
2.274905570994666277e+02
2.301238041509760137e+02
2.536638053097664454e+02
2.204339115950147630e+02
2.369552390438282430e+02
2.408933988652301537e+02
2.084921456125267696e+02
2.126421732452855338e+02
2.065696123804992226e+02
2.186239578848201006e+02
2.119754502676432821e+02
2.175185578736490584e+02
