real_outputs,fake_outputs,losses_g,losses_d
20.055795669555664,19.419784545898438,-11.457525253295898,-0.5932447910308838
13.120033264160156,13.076326370239258,4.459514617919922,0.06862220168113708
-1.5291748046875,-2.7487473487854004,7.861688613891602,-0.9746106863021851
-4.565032958984375,-5.90212345123291,8.808111190795898,-1.1203117370605469
-6.9744462966918945,-7.453777313232422,-0.6705076694488525,-0.30588722229003906
3.6628670692443848,1.7206411361694336,-5.708745002746582,-1.76597261428833
9.207018852233887,7.254365921020508,-8.16854190826416,-1.8650223016738892
11.174912452697754,9.61486530303955,0.3986836373806,-1.4928936958312988
3.099578380584717,0.8308502435684204,7.601819038391113,-2.1735079288482666
-4.087759971618652,-5.889204502105713,-2.721478223800659,-1.7556442022323608
6.462649345397949,4.019996643066406,-3.5220770835876465,-2.3966331481933594
8.349990844726562,5.086185932159424,-5.685422420501709,-3.2301132678985596
11.176055908203125,8.011724472045898,0.8017873764038086,-3.1337995529174805
4.787768363952637,0.8859996795654297,5.015964508056641,-3.868619441986084
0.7781790494918823,-2.5416207313537598,-7.592019081115723,-3.282045841217041
12.358686447143555,9.30716609954834,6.242798805236816,-2.981856346130371
-0.8880000710487366,-3.8069422245025635,-0.39074552059173584,-2.85858154296875
5.389318943023682,2.246464729309082,2.89693284034729,-3.0909268856048584
1.4326199293136597,-1.10478675365448,5.2500505447387695,-2.4657585620880127
-0.32573217153549194,-3.6900014877319336,1.2498661279678345,-3.284572124481201
4.700178146362305,0.6509251594543457,7.421961784362793,-3.990049123764038
-1.3877894878387451,-5.363887786865234,-5.166172027587891,-3.863945484161377
10.562082290649414,8.035099029541016,13.291873931884766,-2.3858494758605957
-7.961359024047852,-10.549800872802734,7.884555816650391,-2.4011683464050293
-3.8016088008880615,-5.342594146728516,-3.6265597343444824,-1.393542766571045
7.888411998748779,5.373111724853516,-12.006963729858398,-2.43424391746521
16.061887741088867,14.752267837524414,20.264631271362305,-1.1801308393478394
-12.922533988952637,-16.95660400390625,15.754064559936523,-3.79276180267334
-13.010363578796387,-13.377664566040039,-8.116499900817871,-0.07045930624008179
13.45693302154541,10.574100494384766,-10.618350982666016,-2.8487446308135986
15.081328392028809,12.882234573364258,-3.867703914642334,-2.134080648422241
7.558807373046875,5.760284423828125,2.38543438911438,-1.7188818454742432
1.6711392402648926,-0.05917106196284294,2.0461556911468506,-1.6555947065353394
1.4603111743927002,0.023122847080230713,-11.361139297485352,-1.3301465511322021
15.274496078491211,13.710614204406738,-3.8759732246398926,-1.476595163345337
8.331277847290039,4.885310173034668,-13.317940711975098,-3.3688364028930664
19.47352409362793,15.114813804626465,-9.412912368774414,-4.190910816192627
16.620376586914062,12.227004051208496,5.697845458984375,-4.235540866851807
1.924807071685791,-1.8411636352539062,13.06466293334961,-3.6261024475097656
-7.358520984649658,-8.756174087524414,-7.589867115020752,-1.1458799839019775
13.360078811645508,10.23501205444336,-9.559585571289062,-2.976949453353882
15.342363357543945,11.63530158996582,-11.52888011932373,-3.4858860969543457
17.325942993164062,13.604963302612305,2.3074774742126465,-3.5098400115966797
4.117938995361328,-0.7279908061027527,4.971565246582031,-4.753830909729004
1.1407731771469116,-3.5671989917755127,3.2051167488098145,-4.589165687561035
3.366476058959961,-2.0956807136535645,9.697042465209961,-5.317145347595215
-3.2347161769866943,-7.961320400238037,-4.267908096313477,-4.501607418060303
10.624052047729492,6.646594047546387,11.54997444152832,-3.783421754837036
-5.028531074523926,-8.569664001464844,1.2977964878082275,-3.280924081802368
4.4936628341674805,0.7100261449813843,-1.4858046770095825,-3.650210380554199
7.293927192687988,2.7009639739990234,-4.679746627807617,-4.394784450531006
11.561310768127441,6.833779335021973,0.4574025571346283,-4.46660041809082
6.301616191864014,1.593648910522461,7.140296936035156,-4.5017194747924805
0.423587441444397,-4.809868812561035,5.778471946716309,-4.936277389526367
0.9136020541191101,-3.8561904430389404,3.7120866775512695,-4.514492988586426
2.8071794509887695,-1.5069901943206787,-1.9135160446166992,-4.001225471496582
8.170418739318848,3.4183108806610107,2.3954434394836426,-4.5240888595581055
4.477747440338135,-0.31958234310150146,-2.556084156036377,-4.568817615509033
10.003341674804688,5.274167060852051,9.534440994262695,-4.489712238311768
-2.9587478637695312,-7.246830940246582,-6.965740203857422,-3.9728379249572754
13.57317066192627,9.12037181854248,1.511333703994751,-4.184873104095459
4.840791702270508,-0.15406209230422974,-4.476775646209717,-4.779778480529785
11.379491806030273,6.466653823852539,12.465221405029297,-4.657390117645264
-5.408820629119873,-9.732696533203125,-10.73448371887207,-3.807703733444214
18.08618927001953,12.627376556396484,-4.37264347076416,-5.095829963684082
11.72294807434082,6.436345100402832,14.012260437011719,-4.85154914855957
-6.600890159606934,-9.765033721923828,-12.441533088684082,-2.3591644763946533
19.880895614624023,14.955002784729004,-12.772751808166504,-4.668114185333252
19.86771011352539,14.580560684204102,-4.969514846801758,-4.9804840087890625
12.2516508102417,6.118649482727051,-2.019804000854492,-5.866298198699951
9.975915908813477,3.325223922729492,-1.719913363456726,-6.346882343292236
10.412293434143066,3.6566145420074463,-10.50697135925293,-6.31575870513916
19.533466339111328,12.871992111206055,-8.831074714660645,-6.112665176391602
17.497310638427734,11.443946838378906,1.767879605293274,-5.522834300994873
5.417205810546875,1.0035160779953003,-13.48015308380127,-3.9435043334960938
20.28762435913086,15.229055404663086,-23.904144287109375,-4.672299861907959
31.485761642456055,26.451732635498047,-3.8684921264648438,-4.467815399169922
12.167671203613281,5.722558975219727,1.1964237689971924,-6.187394618988037
7.31358528137207,0.935218095779419,-8.10952091217041,-6.019535064697266
16.491594314575195,10.279901504516602,-1.122427225112915,-5.854675769805908
9.094898223876953,4.476850509643555,-18.556621551513672,-4.176830768585205
26.704023361206055,20.930988311767578,-16.64161491394043,-5.272371768951416
23.536787033081055,19.281818389892578,2.3630926609039307,-3.8251631259918213
5.762442588806152,1.1883578300476074,-20.723093032836914,-4.138272285461426
30.12599754333496,23.6940860748291,-22.392745971679688,-5.88079833984375
31.593656539916992,25.611968994140625,-9.947744369506836,-5.151872158050537
18.110401153564453,12.346977233886719,2.789386749267578,-5.366774082183838
5.732995986938477,0.4933467507362366,-7.847163200378418,-4.751049995422363
16.627178192138672,9.984378814697266,-9.582103729248047,-6.203589916229248
18.400341033935547,11.69106674194336,-6.6849870681762695,-6.20179557800293
15.303312301635742,9.424664497375488,-11.334766387939453,-5.345203876495361
19.5596923828125,13.535772323608398,-5.089474678039551,-5.491943359375
13.88912582397461,6.756162166595459,-2.570680856704712,-6.4422993659973145
10.597635269165039,4.447414398193359,-2.0078446865081787,-5.568664073944092
10.247455596923828,3.586003541946411,3.5412869453430176,-6.180600643157959
4.799116611480713,-1.4228190183639526,-6.884206771850586,-5.635381698608398
15.275510787963867,8.717583656311035,-12.810924530029297,-5.9861931800842285
21.845224380493164,14.894104957580566,-10.547945022583008,-6.215975284576416
18.932191848754883,12.990002632141113,3.4713621139526367,-5.213101863861084
5.59715461730957,-1.231043815612793,3.5183627605438232,-6.246641635894775
6.567924976348877,-0.8592855334281921,-6.529045581817627,-6.7043046951293945
16.90621566772461,9.46989631652832,-26.46274185180664,-6.7748637199401855
37.098758697509766,30.651206970214844,-1.4450606107711792,-5.261270523071289
10.953166007995605,3.216691017150879,1.488123893737793,-7.285926818847656
8.908398628234863,1.0828778743743896,4.016892433166504,-7.164188861846924
6.859873294830322,-1.0409226417541504,-2.0791120529174805,-7.077269554138184
11.41253662109375,3.9259181022644043,-15.286895751953125,-6.956098556518555
25.440914154052734,17.176002502441406,-13.479110717773438,-7.6507568359375
23.859777450561523,15.10200023651123,-5.697532653808594,-8.039379119873047
16.376689910888672,7.23347806930542,-3.881899356842041,-8.524961471557617
15.090927124023438,5.5861992835998535,-6.341655731201172,-8.818621635437012
17.81048011779785,8.485127449035645,9.173254013061523,-8.448371887207031
2.7321159839630127,-6.488884925842285,-14.431846618652344,-8.318687438964844
26.394468307495117,17.379230499267578,-5.3770294189453125,-8.021678924560547
16.945430755615234,7.747862339019775,0.7358930110931396,-8.349050521850586
10.505889892578125,1.6110203266143799,4.944546699523926,-8.12344741821289
5.669920444488525,-1.7472935914993286,-15.852567672729492,-6.439691066741943
26.614601135253906,18.39651870727539,-21.159929275512695,-7.262109756469727
31.416120529174805,23.52141761779785,-11.49232006072998,-6.949552059173584
21.512981414794922,13.418176651000977,-7.793710708618164,-7.414510726928711
17.22898292541504,9.991456985473633,-20.408618927001953,-6.500555515289307
30.349130630493164,22.29596710205078,-13.79673957824707,-7.211605072021484
24.11557388305664,15.756711959838867,-29.344409942626953,-7.640626430511475
39.23480224609375,32.155704498291016,-10.60068416595459,-6.04934024810791
20.43360710144043,13.035791397094727,-13.187414169311523,-6.912018775939941
23.01222038269043,15.121504783630371,-27.36327362060547,-7.399061679840088
38.22781753540039,30.882118225097656,0.15224598348140717,-6.083855628967285
10.29596996307373,1.6622065305709839,-4.201490879058838,-8.197649002075195
15.317303657531738,6.368256568908691,-9.364696502685547,-8.21032428741455
20.19198226928711,11.23312759399414,-4.12644100189209,-8.09049129486084
15.96146011352539,7.851863861083984,-7.531302452087402,-7.313114166259766
17.308691024780273,9.79062557220459,-5.510040283203125,-6.729407787322998
14.7652587890625,7.528140068054199,-19.32291030883789,-6.42488431930542
29.38257598876953,23.075592041015625,-4.154238700866699,-5.091259479522705
12.502204895019531,6.0237226486206055,-4.920910835266113,-5.768938064575195
13.460917472839355,6.580474853515625,-5.75858211517334,-6.1389312744140625
15.417479515075684,7.410195827484131,-0.9858968257904053,-7.054532527923584
10.995901107788086,3.0100314617156982,-1.0853402614593506,-7.040424823760986
11.724166870117188,3.8450164794921875,-8.687213897705078,-6.723674774169922
19.254810333251953,10.692692756652832,-17.469038009643555,-7.585262775421143
28.788009643554688,20.378768920898438,-3.462179183959961,-7.155275344848633
14.447904586791992,5.522610187530518,7.240705490112305,-8.161170959472656
5.058434009552002,-4.077836036682129,-3.10845947265625,-8.089061737060547
14.17579460144043,5.277296543121338,-4.307511329650879,-7.863020896911621
15.804759979248047,6.419660568237305,-5.193817138671875,-8.437682151794434
15.879891395568848,7.68049955368042,10.073909759521484,-7.256107330322266
1.2221451997756958,-7.674439430236816,5.97906494140625,-8.083377838134766
5.248929023742676,-3.395413398742676,-0.9802126884460449,-7.276449203491211
12.13449478149414,2.9906272888183594,-10.54736614227295,-8.172282218933105
21.745922088623047,12.57327651977539,-0.2627885639667511,-8.136603355407715
11.96946907043457,2.612319231033325,-12.953624725341797,-8.07217025756836
25.46489143371582,15.759477615356445,-10.651679992675781,-8.538129806518555
22.299701690673828,12.796196937561035,5.094107627868652,-8.221026420593262
6.050436019897461,-3.1558542251586914,12.700328826904297,-8.204045295715332
-1.123914361000061,-9.772692680358887,-8.529144287109375,-7.276885509490967
20.407190322875977,11.026800155639648,-10.802123069763184,-8.290925979614258
22.387109756469727,13.432117462158203,-17.692764282226562,-7.766323089599609
29.111974716186523,21.380481719970703,6.521223545074463,-6.35676383972168
4.066850662231445,-4.233971118927002,15.300305366516113,-7.488081932067871
-6.186755180358887,-12.031049728393555,-10.542753219604492,-4.564102649688721
19.621009826660156,12.694119453430176,-8.398543357849121,-6.138082981109619
17.680789947509766,10.061544418334961,-3.2488927841186523,-6.822986602783203
11.77737808227539,5.6850905418396,-12.191713333129883,-5.127973556518555
22.57427978515625,14.749261856079102,-13.798713684082031,-6.9105305671691895
24.363224029541016,17.04529571533203,-7.4408278465271,-6.241004943847656
16.011154174804688,9.85188102722168,11.485843658447266,-5.251016616821289
-2.5798277854919434,-8.462839126586914,-10.365743637084961,-4.881101608276367
20.682334899902344,12.369857788085938,-10.99644660949707,-7.510332107543945
20.49551010131836,13.080288887023926,-6.000707149505615,-6.5608015060424805
15.82093334197998,7.897546768188477,-3.3774306774139404,-7.073753833770752
12.763344764709473,5.574716091156006,-14.075597763061523,-6.439445495605469
23.35747528076172,16.122203826904297,-3.605131149291992,-6.340935230255127
12.609207153320312,5.628882884979248,-11.781631469726562,-6.243082046508789
21.27982521057129,13.663582801818848,-3.4171156883239746,-6.835435390472412
13.523372650146484,5.1440277099609375,-7.126749515533447,-7.65516471862793
17.532615661621094,9.219279289245605,-7.357665061950684,-7.548493385314941
18.179702758789062,9.49726676940918,-10.246149063110352,-7.7340288162231445
21.293880462646484,12.551347732543945,7.4540863037109375,-7.889102935791016
3.4719080924987793,-5.0358123779296875,-1.2469598054885864,-7.571072578430176
11.974662780761719,2.891486406326294,-4.696194171905518,-8.219439506530762
15.711712837219238,6.189657688140869,-8.371877670288086,-8.650163650512695
20.0225887298584,10.762472152709961,3.2880802154541016,-8.066017150878906
7.966822624206543,-0.7252067923545837,-3.663196086883545,-7.658401966094971
15.232102394104004,6.0591888427734375,8.679978370666504,-8.37119197845459
2.796063184738159,-5.2910356521606445,-1.6093361377716064,-7.236433982849121
11.45838737487793,3.7117538452148438,-0.4069730043411255,-6.9153265953063965
11.746431350708008,3.1039555072784424,-5.880677700042725,-7.776817798614502
15.835794448852539,9.017169952392578,-15.101286888122559,-5.694705486297607
26.267940521240234,18.047021865844727,-13.596176147460938,-7.351873874664307
24.47650909423828,15.701314926147461,-19.611482620239258,-7.86304235458374
31.04676055908203,22.6224422454834,-3.0532186031341553,-7.137722969055176
14.638545989990234,6.302617073059082,3.1332080364227295,-7.6843976974487305
7.352569580078125,-0.4078347384929657,-1.009432077407837,-7.0605974197387695
11.144493103027344,3.5132365226745605,0.12118249386548996,-6.894581317901611
8.993919372558594,2.058481216430664,-22.784854888916016,-6.203882217407227
33.01655578613281,26.406879425048828,-3.946341037750244,-5.324773788452148
12.932552337646484,6.077513217926025,-5.200257301330566,-6.221584796905518
12.988901138305664,7.164124965667725,0.9176640510559082,-5.128138065338135
8.814386367797852,1.7917073965072632,6.911940097808838,-6.301299095153809
-0.41923221945762634,-3.618353843688965,-13.083200454711914,-2.3386244773864746
22.054981231689453,15.927160263061523,-18.685924530029297,-5.60434627532959
24.55858612060547,21.866817474365234,-0.09158819913864136,-1.93117094039917
8.008636474609375,2.306004047393799,-5.894913673400879,-5.2834248542785645
13.299991607666016,7.427284240722656,-9.664390563964844,-5.488765239715576
17.968313217163086,11.086977005004883,-5.958188533782959,-6.381522178649902
14.632841110229492,8.13146686553955,-14.5003080368042,-5.9896392822265625
23.155139923095703,16.887897491455078,-9.51850700378418,-5.452937602996826
18.486461639404297,11.774104118347168,-6.516949653625488,-6.157567977905273
14.484713554382324,8.145282745361328,-9.455657005310059,-5.737255096435547
18.74308204650879,11.057339668273926,-0.3822353482246399,-7.037259101867676
11.129966735839844,2.626453161239624,-0.20271606743335724,-7.902742862701416
10.97697639465332,2.371506452560425,-5.016166687011719,-7.850826263427734
16.125289916992188,7.139042854309082,-3.234048366546631,-8.247618675231934
14.53176498413086,5.557703971862793,0.2661365270614624,-8.297109603881836
9.826494216918945,1.9488505125045776,-11.231344223022461,-7.238661766052246
23.15937042236328,13.403587341308594,8.569255828857422,-8.811189651489258
4.401150226593018,-5.909117698669434,8.310745239257812,-9.660604476928711
3.983280897140503,-5.758547782897949,-10.519550323486328,-8.755518913269043
25.54766082763672,13.586836814880371,-16.552139282226562,-10.743451118469238
30.989355087280273,21.872602462768555,1.65067458152771,-7.44122838973999
10.9492769241333,0.46856003999710083,12.998926162719727,-9.748078346252441
0.6902725696563721,-9.674088478088379,16.415311813354492,-9.653152465820312
-2.433523654937744,-11.307535171508789,-2.9371490478515625,-7.1383514404296875
15.722424507141113,4.640689849853516,-3.62184739112854,-10.339739799499512
19.659923553466797,7.3310723304748535,-1.7972835302352905,-10.766120910644531
16.21804428100586,5.503644943237305,2.500430107116699,-8.951879501342773
11.439071655273438,-0.14614617824554443,-1.342406988143921,-10.6412992477417
17.720306396484375,4.689432144165039,0.9851387739181519,-11.571011543273926
14.331493377685547,1.60352623462677,3.659914016723633,-11.289566993713379
10.557523727416992,-0.6172964572906494,-1.7126448154449463,-9.530434608459473
16.93570327758789,5.260224342346191,1.8367269039154053,-9.493612289428711
11.712772369384766,2.857203722000122,7.722970008850098,-7.010952949523926
5.118586540222168,-3.2749109268188477,3.569007396697998,-6.455611705780029
6.654627323150635,-0.22041791677474976,3.367941379547119,-5.155242443084717
6.931692600250244,-0.18892721831798553,-1.9490796327590942,-5.7634992599487305
11.570533752441406,4.898647308349609,2.773301362991333,-5.284109115600586
8.190113067626953,-0.08463522046804428,-2.0012149810791016,-6.771928787231445
13.150028228759766,4.680483818054199,8.141826629638672,-7.016704559326172
4.224867820739746,-4.953675270080566,-3.1810476779937744,-7.943759441375732
16.664688110351562,6.120590686798096,-8.127965927124023,-9.180315971374512
21.911745071411133,11.346508979797363,-0.26283693313598633,-9.241227149963379
14.987330436706543,3.003007411956787,1.8173484802246094,-10.67264175415039
12.361132621765137,2.041534423828125,-7.617227554321289,-8.931343078613281
19.45282745361328,10.592206954956055,-12.122798919677734,-7.516599655151367
24.71422004699707,14.679486274719238,-5.486170768737793,-8.355254173278809
17.027660369873047,7.333229064941406,-4.702266216278076,-8.485897064208984
16.92745590209961,7.351939678192139,-2.5477747917175293,-8.364233016967773
14.269542694091797,4.863493919372559,-1.4796652793884277,-7.967502593994141
13.366087913513184,4.164403915405273,-4.3085784912109375,-7.851848602294922
16.069881439208984,7.03062629699707,-6.818563461303711,-7.6570000648498535
18.3844051361084,9.004456520080566,-6.506842136383057,-7.79270076751709
17.868755340576172,9.481351852416992,-4.516331195831299,-6.8756608963012695
15.360085487365723,6.873782157897949,-1.5996501445770264,-7.281553268432617
13.983394622802734,4.372186660766602,7.050381660461426,-8.39482593536377
5.002793312072754,-2.7609028816223145,3.207190990447998,-6.368067741394043
7.992833137512207,-0.9081818461418152,-0.8043781518936157,-7.833778381347656
11.81320571899414,3.4148340225219727,-1.4229404926300049,-7.030674934387207
13.984721183776855,4.328573226928711,-8.114949226379395,-8.455753326416016
18.948017120361328,11.358566284179688,1.477638602256775,-6.009518146514893
8.86306381225586,1.4969496726989746,0.1973762810230255,-5.887563705444336
9.98615837097168,3.4233407974243164,1.7351458072662354,-4.841559886932373
7.564919471740723,1.509570837020874,1.0199265480041504,-4.938394546508789
7.104123115539551,1.3732033967971802,5.468585968017578,-4.943181037902832
3.3423938751220703,-2.795177459716797,-2.149657726287842,-5.531891345977783
11.249902725219727,4.725441932678223,-3.699740409851074,-5.852686405181885
12.047555923461914,6.091355800628662,9.841020584106445,-5.15271520614624
-0.5092194080352783,-6.976364612579346,1.1963891983032227,-5.9751176834106445
8.250999450683594,0.60540771484375,-3.3280110359191895,-7.2613935470581055
13.281670570373535,5.5415778160095215,4.107546806335449,-6.905109882354736
6.5443291664123535,-2.491427421569824,7.859495162963867,-8.555588722229004
5.128265380859375,-6.112171649932861,8.178022384643555,-10.452837944030762
5.3460164070129395,-5.695488929748535,3.7663841247558594,-9.821637153625488
10.033180236816406,-1.203484058380127,5.413233757019043,-10.030465126037598
8.77027702331543,-2.2425448894500732,-5.3184494972229,-9.692268371582031
17.127086639404297,8.704866409301758,-4.2884111404418945,-6.151949882507324
14.668004989624023,9.129013061523438,-6.296669960021973,-4.08170747756958
14.13331413269043,11.039804458618164,-8.854663848876953,-1.7986642122268677
14.35641098022461,13.509860038757324,-11.067886352539062,-0.08228558301925659
16.202899932861328,14.112804412841797,-10.327543258666992,-1.521085262298584
16.400165557861328,12.764378547668457,-13.06148624420166,-3.2440528869628906
19.787527084350586,15.251792907714844,-8.805109024047852,-3.9424405097961426
16.002180099487305,10.808629989624023,-3.792163372039795,-4.904877185821533
12.19812297821045,6.872766017913818,-8.125543594360352,-4.885846138000488
17.085472106933594,10.425471305847168,-11.221334457397461,-6.302492618560791
20.636112213134766,13.223630905151367,-9.759624481201172,-7.0083699226379395
20.04949188232422,12.040925979614258,-9.242616653442383,-7.525628566741943
19.49783706665039,12.282218933105469,-13.139445304870605,-6.690303325653076
22.3682861328125,15.663545608520508,-12.633678436279297,-6.159308433532715
21.067344665527344,15.055910110473633,-7.066047668457031,-5.453920364379883
15.770402908325195,9.913081169128418,-6.497463226318359,-5.388837814331055
14.430870056152344,9.772359848022461,-2.6869378089904785,-4.141562461853027
10.130680084228516,5.836513519287109,3.6998043060302734,-3.8612678050994873
3.1361494064331055,-0.283189594745636,-1.5889642238616943,-2.9356117248535156
8.558483123779297,3.3265035152435303,2.648947238922119,-4.898994445800781
5.221005439758301,-0.4548533260822296,-0.6107157468795776,-5.377074241638184
10.322383880615234,3.064229965209961,4.208589553833008,-6.854742527008057
6.877665996551514,-1.983452320098877,-1.2410321235656738,-8.505325317382812
12.883102416992188,4.461665153503418,4.9544172286987305,-7.772378444671631
6.313259124755859,-1.8404219150543213,1.1723361015319824,-7.714223861694336
8.181861877441406,1.2736339569091797,-4.90121603012085,-6.434024810791016
14.811410903930664,7.433347225189209,-2.8212785720825195,-6.963802337646484
12.044513702392578,6.0369157791137695,-6.376143932342529,-5.559477806091309
14.344316482543945,9.552932739257812,-6.334246635437012,-4.429194927215576
13.703941345214844,8.818267822265625,-2.960108995437622,-4.564948081970215
11.107601165771484,4.83901309967041,-0.2830323576927185,-6.0339789390563965
9.219444274902344,2.092043399810791,-6.398037433624268,-6.865511417388916
16.678768157958984,7.843794345855713,-0.1981860101222992,-8.477519989013672
12.070599555969238,2.5331671237945557,-3.4079442024230957,-9.085530281066895
15.750267028808594,7.214598655700684,-4.807801246643066,-7.4980902671813965
15.191849708557129,8.117170333862305,-1.486508846282959,-6.524374961853027
10.150735855102539,4.575133323669434,-8.647356986999512,-5.060090065002441
16.813112258911133,11.519819259643555,-13.683513641357422,-4.8279924392700195
21.365028381347656,15.99783706665039,-10.268293380737305,-4.728872299194336
18.581741333007812,12.440013885498047,1.6102876663208008,-5.502072334289551
8.764226913452148,1.027438759803772,4.739047050476074,-7.259971618652344
5.940827369689941,-1.8216995000839233,-2.0400733947753906,-7.101174831390381
12.98085880279541,4.811374187469482,0.7242388725280762,-7.47532844543457
9.026172637939453,2.4220101833343506,5.92752742767334,-5.807744979858398
3.297663688659668,-2.858990430831909,-1.1823879480361938,-5.460056304931641
10.130815505981445,5.641353130340576,-3.635340690612793,-3.765024423599243
10.509876251220703,6.163715839385986,-8.192619323730469,-3.8534305095672607
16.346569061279297,10.838194847106934,-14.576865196228027,-4.913257122039795
22.42096710205078,17.29287338256836,-8.460684776306152,-4.380382537841797
16.697795867919922,11.025901794433594,-5.456445693969727,-5.238812446594238
13.359618186950684,7.431303024291992,-7.57712459564209,-5.486783027648926
16.882946014404297,9.241846084594727,-1.0748615264892578,-7.073500633239746
10.443817138671875,3.54243540763855,-7.749297142028809,-6.1908464431762695
17.106040954589844,11.121277809143066,-9.198074340820312,-5.249466896057129
18.499616622924805,13.955365180969238,-4.237011909484863,-3.4940788745880127
12.12240982055664,7.208317756652832,-2.9336252212524414,-4.297321796417236
9.1438570022583,5.621579170227051,0.7459138631820679,-2.9828948974609375
4.635479927062988,1.6818954944610596,-4.505343914031982,-2.4653096199035645
10.431800842285156,6.33195686340332,-7.098962783813477,-3.7925519943237305
15.085829734802246,8.787276268005371,-9.187151908874512,-5.737298011779785
16.81899642944336,11.133559226989746,-1.6686402559280396,-4.951728820800781
