4.329045996261177152e+02
4.129489331101038374e+02
3.682505922445756141e+02
4.365470518384163938e+02
4.012349207749826974e+02
4.361349592547686029e+02
4.105841293516023143e+02
4.097595812114021783e+02
3.810406863444148939e+02
3.622183226484665397e+02
3.371705672722670784e+02
3.890565181730891027e+02
2.785533135674643859e+02
3.393107082770116563e+02
3.196771249075202377e+02
2.986194946442767559e+02
2.929620315446745735e+02
2.795896250494360515e+02
2.970693258734420965e+02
2.696133903017277476e+02
2.724245966770124028e+02
2.490710087647144633e+02
2.197112140813443943e+02
2.722375451893035461e+02
2.335427773579756376e+02
2.608565541047521492e+02
2.388702783757938448e+02
2.411363788701327735e+02
2.178348626264753136e+02
2.416383035516030020e+02
1.942786225724598239e+02
2.210390634399257976e+02
2.178399087551096898e+02
2.178288967384218893e+02
2.263343254352699319e+02
2.408310334355258533e+02
2.086398654788446265e+02
2.267392622980611918e+02
2.222534749873203168e+02
2.135524619411562526e+02
2.046087305754315082e+02
2.285268865075375402e+02
2.133416645276531085e+02
2.067513514955097094e+02
2.195745746563532634e+02
2.285780238919019496e+02
2.117049635960731564e+02
2.013596943585854717e+02
2.322940796234195773e+02
2.348788884107062529e+02
