real_scores,fake_scores,losses_g,losses_d,real_outputs,fake_outputs
0.984375,0.0546875,16.500600814819336,1.892390489578247,0.977860152721405,0.7929990291595459
0.890625,1.0,17.65273094177246,0.33200204372406006,0.803013801574707,1.1868769433931448e-06
0.84375,1.0,16.354341506958008,0.32378363609313965,0.7979276180267334,4.206027597319917e-07
0.9375,1.0,14.051868438720703,0.1392340362071991,0.9060028791427612,2.3277436866919743e-06
0.9765625,1.0,10.964471817016602,0.05807698890566826,0.9562743902206421,2.8686612495221198e-05
0.9921875,1.0,6.626985549926758,0.020923910662531853,0.9836891293525696,0.0014005079865455627
0.984375,1.0,5.091897010803223,0.18453267216682434,0.9776695370674133,0.11376961320638657
0.984375,0.65625,11.557025909423828,0.6528530716896057,0.9684915542602539,0.4392426609992981
0.9375,1.0,12.50759220123291,0.12551674246788025,0.9173201322555542,0.00019273335055913776
0.984375,1.0,11.443063735961914,0.08791083842515945,0.9326120018959045,8.681431063450873e-05
0.9609375,1.0,9.31783390045166,0.11783590167760849,0.9279574751853943,0.00030524199246428907
0.984375,1.0,6.038537979125977,0.06589731574058533,0.9585508108139038,0.00501484889537096
1.0,0.8671875,10.089818000793457,0.49741095304489136,0.9771649837493896,0.3571930527687073
0.9921875,1.0,10.503676414489746,0.05204024538397789,0.956735372543335,0.0012527515646070242
0.96875,1.0,8.896044731140137,0.10380639880895615,0.9230157732963562,0.0008808370912447572
0.953125,1.0,5.5692291259765625,0.1116686537861824,0.9305639863014221,0.012887002900242805
0.96875,0.0703125,15.994154930114746,1.7036619186401367,0.9582192897796631,0.7594675421714783
0.8203125,1.0,17.26861572265625,0.39250603318214417,0.7613445520401001,2.7646451599139255e-06
0.875,1.0,16.278955459594727,0.29110246896743774,0.8104850649833679,1.3222152119851671e-06
0.9453125,1.0,14.648599624633789,0.17234066128730774,0.8956825733184814,5.772324584540911e-06
0.9765625,1.0,12.699727058410645,0.06866170465946198,0.9572432041168213,2.7771497116191313e-05
0.984375,1.0,10.372406005859375,0.02985432557761669,0.9758933186531067,0.00024618918541818857
0.9921875,1.0,7.265377044677734,0.024787619709968567,0.9823805093765259,0.0036180061288177967
0.9921875,1.0,5.411355495452881,0.15267011523246765,0.9841064214706421,0.11881107091903687
0.9921875,0.7890625,9.566697120666504,0.42947524785995483,0.98881995677948,0.30793333053588867
0.9921875,1.0,9.870100021362305,0.054284676909446716,0.973361611366272,0.003075598506256938
0.9375,1.0,8.27413558959961,0.15895920991897583,0.9221935272216797,0.0022609340958297253
0.9765625,1.0,5.478882312774658,0.09038615971803665,0.9511945247650146,0.022751234471797943
0.9765625,0.6484375,11.061240196228027,0.6193562746047974,0.9576845169067383,0.37856942415237427
0.96875,1.0,11.883213996887207,0.10830241441726685,0.9191368818283081,0.0003955680876970291
0.9609375,1.0,10.528555870056152,0.11199028044939041,0.9184072017669678,0.0002409796288702637
0.9765625,1.0,8.430658340454102,0.07332923263311386,0.9405351877212524,0.0007867902750149369
0.984375,1.0,5.328242301940918,0.07715586572885513,0.946388840675354,0.011217786930501461
0.9765625,0.8984375,8.690069198608398,0.40414851903915405,0.9496546983718872,0.2679870128631592
0.9375,1.0,8.36560344696045,0.1516357809305191,0.9143467545509338,0.007292228750884533
0.953125,1.0,6.387484073638916,0.13997504115104675,0.9196171760559082,0.01022762805223465
1.0,1.0,6.6334547996521,0.16634824872016907,0.9638239741325378,0.11662965267896652
0.953125,1.0,6.835759162902832,0.17040812969207764,0.9237874746322632,0.06256254017353058
0.9609375,1.0,6.732176780700684,0.15846699476242065,0.9458818435668945,0.04760734364390373
0.9765625,1.0,7.841217041015625,0.1642048954963684,0.9487161636352539,0.09398458153009415
0.953125,1.0,7.531278133392334,0.18414200842380524,0.9280722141265869,0.060797981917858124
0.9765625,1.0,6.91167688369751,0.14262962341308594,0.9294283390045166,0.04261058196425438
0.96875,1.0,7.180718421936035,0.18385282158851624,0.9329923987388611,0.06347328424453735
0.9921875,1.0,7.242863655090332,0.09926950931549072,0.9574552774429321,0.04644114524126053
0.984375,1.0,8.076583862304688,0.13276642560958862,0.9637279510498047,0.07238700985908508
0.9765625,1.0,7.125329971313477,0.08555719256401062,0.9480668306350708,0.020704083144664764
0.9609375,1.0,7.088069915771484,0.15882763266563416,0.933068037033081,0.06145813316106796
0.9609375,1.0,7.4609785079956055,0.15230880677700043,0.9337708950042725,0.05414431542158127
0.9765625,1.0,7.14931583404541,0.10483601689338684,0.9522740840911865,0.035383500158786774
0.9765625,1.0,6.8159098625183105,0.12954729795455933,0.9507998824119568,0.035484910011291504
0.984375,1.0,7.003690242767334,0.08945798873901367,0.9651217460632324,0.04288146644830704
0.9765625,1.0,6.788125991821289,0.10724644362926483,0.950502872467041,0.0390753373503685
1.0,1.0,7.650821685791016,0.1041971892118454,0.965380072593689,0.06278473138809204
0.96875,1.0,6.7709455490112305,0.12040646374225616,0.9269590377807617,0.017035769298672676
0.9765625,1.0,6.784701347351074,0.12209680676460266,0.9560988545417786,0.05167463421821594
0.9765625,1.0,7.057094097137451,0.14898312091827393,0.9534696936607361,0.04348057135939598
0.9765625,1.0,6.861121654510498,0.07188095152378082,0.969028115272522,0.033158838748931885
0.9921875,1.0,7.159882068634033,0.10375593602657318,0.964252233505249,0.05018635466694832
0.9765625,1.0,7.262131214141846,0.12556445598602295,0.9516971111297607,0.04410296678543091
0.96875,1.0,6.952164649963379,0.11320389807224274,0.9485660791397095,0.03513120487332344
0.9921875,1.0,7.251712799072266,0.09198962152004242,0.9631174206733704,0.044511836022138596
0.9765625,1.0,6.724111557006836,0.13677838444709778,0.9443645477294922,0.025150781497359276
1.0,1.0,6.912651062011719,0.06957372277975082,0.9756990671157837,0.04215233027935028
0.9765625,1.0,6.8209943771362305,0.10295707732439041,0.9514375925064087,0.03589194267988205
0.9921875,1.0,7.086581707000732,0.1100362166762352,0.9648560285568237,0.041187286376953125
1.0,1.0,6.792994022369385,0.059166692197322845,0.9701274633407593,0.024336688220500946
1.0,1.0,6.69608736038208,0.05994020402431488,0.9758027791976929,0.033237118273973465
0.9765625,1.0,6.871451377868652,0.09755027294158936,0.9556406736373901,0.03808017447590828
0.96875,1.0,6.662688732147217,0.09947677701711655,0.9520358443260193,0.028247114270925522
0.984375,1.0,6.494110107421875,0.08922559022903442,0.9533635973930359,0.027539266273379326
0.9765625,1.0,6.653623580932617,0.22289299964904785,0.9633523225784302,0.027963649481534958
0.9765625,1.0,7.379895210266113,0.09640253335237503,0.9663320779800415,0.04434066638350487
0.96875,1.0,7.127406120300293,0.09039454907178879,0.9552997946739197,0.029553532600402832
0.96875,1.0,6.803779602050781,0.08436489850282669,0.9600664377212524,0.02554408647119999
1.0,1.0,7.070304870605469,0.05841445177793503,0.9780532121658325,0.03390813246369362
0.96875,1.0,6.888487815856934,0.09680215269327164,0.9519630670547485,0.030923595651984215
0.9921875,1.0,7.029842376708984,0.08883967995643616,0.9663724899291992,0.0334114171564579
0.9765625,1.0,6.8318257331848145,0.06923581659793854,0.9674801230430603,0.0249631367623806
0.9921875,1.0,7.082529544830322,0.0638580322265625,0.9735392332077026,0.032211970537900925
0.9921875,1.0,6.97385311126709,0.06768319755792618,0.9647527933120728,0.026522433385252953
0.984375,1.0,7.041935443878174,0.08736726641654968,0.9543607234954834,0.0324818380177021
0.9765625,1.0,7.548218727111816,0.08840325474739075,0.9632792472839355,0.042439691722393036
0.96875,1.0,7.5908122062683105,0.19189251959323883,0.9616110920906067,0.031063271686434746
0.9921875,1.0,7.071487903594971,0.05520953983068466,0.9710304141044617,0.01938015967607498
1.0,1.0,6.963709354400635,0.040958866477012634,0.9852864742279053,0.02464083395898342
0.9765625,1.0,7.105630874633789,0.09590229392051697,0.9536373615264893,0.03225104510784149
0.9609375,1.0,6.674253463745117,0.13580210506916046,0.934458315372467,0.021454066038131714
1.0,1.0,7.8285417556762695,0.04918944835662842,0.9906423091888428,0.038630105555057526
0.96875,1.0,7.164217948913574,0.0755222737789154,0.9607115983963013,0.00884883664548397
1.0,1.0,6.570187568664551,0.03805118799209595,0.9830671548843384,0.01853775791823864
0.9765625,1.0,6.764255523681641,0.11565916985273361,0.9651403427124023,0.027343081310391426
0.984375,1.0,6.885598182678223,0.06023447588086128,0.9743055105209351,0.022661400958895683
1.0,1.0,7.435182094573975,0.04467994347214699,0.9869581460952759,0.029962196946144104
0.9921875,1.0,6.904115676879883,0.05216584354639053,0.9705170392990112,0.0139607610180974
1.0,1.0,7.051608085632324,0.04752279445528984,0.9828886985778809,0.028868936002254486
0.96875,1.0,7.263327598571777,0.08992500603199005,0.9620856046676636,0.03049960732460022
1.0,1.0,6.943318843841553,0.04806242138147354,0.9721246957778931,0.01637720689177513
0.96875,1.0,6.453299045562744,0.09787918627262115,0.9568272233009338,0.021514372900128365
1.0,1.0,7.083160400390625,0.05158229544758797,0.9813175797462463,0.03040964901447296
0.96875,1.0,6.71630334854126,0.08062778413295746,0.9634276628494263,0.014052249491214752
0.9921875,1.0,6.8800249099731445,0.05034855753183365,0.9809378981590271,0.02699596807360649
0.9921875,1.0,7.403082847595215,0.09010909497737885,0.9808070063591003,0.029487650841474533
1.0,1.0,7.252311706542969,0.031250692903995514,0.9886118769645691,0.018755879253149033
0.984375,1.0,6.783709526062012,0.06580096483230591,0.9629061222076416,0.020136011764407158
1.0,1.0,7.339634895324707,0.044830888509750366,0.9852569103240967,0.029056444764137268
0.9921875,1.0,6.826878070831299,0.07106076180934906,0.9616021513938904,0.014654414728283882
1.0,1.0,7.0015130043029785,0.03578554838895798,0.9875969886779785,0.0223027803003788
0.9921875,1.0,6.95522403717041,0.05800054967403412,0.9768048524856567,0.018520992249250412
0.9921875,1.0,7.647645473480225,0.06364165246486664,0.9765846729278564,0.030796557664871216
0.9921875,1.0,7.204701900482178,0.042712390422821045,0.9750125408172607,0.012305792421102524
0.9921875,1.0,6.840670585632324,0.038224950432777405,0.9813487529754639,0.01634838432073593
0.9921875,1.0,7.471210479736328,0.04756758362054825,0.9841145277023315,0.028677549213171005
1.0,1.0,7.541935920715332,0.03156151622533798,0.9885424971580505,0.019367914646863937
0.9921875,1.0,6.92215633392334,0.045900266617536545,0.972996175289154,0.013473717495799065
1.0,1.0,7.1273064613342285,0.03744899854063988,0.985866904258728,0.02240496687591076
0.984375,1.0,6.781012058258057,0.11567851901054382,0.9634920358657837,0.015234997496008873
1.0,1.0,7.285331726074219,0.04217703267931938,0.984391450881958,0.0245569609105587
1.0,1.0,7.2396440505981445,0.033009178936481476,0.9852245450019836,0.017109572887420654
0.984375,1.0,6.718328952789307,0.09253373742103577,0.9611676931381226,0.014615951105952263
0.9921875,1.0,7.012654781341553,0.04400504380464554,0.9841542840003967,0.021128462627530098
1.0,1.0,6.997211933135986,0.02981596812605858,0.9863702058792114,0.014738257974386215
1.0,1.0,7.140143394470215,0.030344678089022636,0.9895727634429932,0.019141003489494324
0.9921875,1.0,7.031381607055664,0.041082851588726044,0.981032133102417,0.01699482463300228
0.9921875,1.0,7.023575782775879,0.04280959814786911,0.980122983455658,0.017803838476538658
0.9921875,1.0,6.959475517272949,0.03958854079246521,0.9811070561408997,0.016964126378297806
0.9921875,1.0,6.775664329528809,0.044325973838567734,0.9770302772521973,0.015550950542092323
0.984375,1.0,6.853972434997559,0.06305371224880219,0.9717473983764648,0.020718809217214584
0.9921875,1.0,7.256998538970947,0.053159162402153015,0.9801332950592041,0.022776097059249878
0.9921875,1.0,7.005247116088867,0.03402680903673172,0.982751727104187,0.011529702693223953
0.984375,1.0,6.637180805206299,0.04042544960975647,0.9801979064941406,0.014926014468073845
0.9921875,1.0,6.867917060852051,0.04573075473308563,0.983215868473053,0.02010991796851158
0.984375,1.0,6.880821228027344,0.04083314538002014,0.9808377027511597,0.01615697704255581
1.0,1.0,6.7510271072387695,0.03328469395637512,0.9836989641189575,0.0145940613001585
1.0,1.0,6.725495338439941,0.027629084885120392,0.9878536462783813,0.014818141236901283
1.0,1.0,6.564189910888672,0.0273026991635561,0.9860163927078247,0.011766304261982441
1.0,1.0,6.624217510223389,0.02398720756173134,0.9912357330322266,0.01478762086480856
1.0,1.0,6.533935546875,0.02706434205174446,0.9864696860313416,0.011995650827884674
0.9921875,1.0,6.659877777099609,0.03460092097520828,0.9852200746536255,0.01670806296169758
0.9921875,1.0,6.792078971862793,0.038381177932024,0.9825721383094788,0.017295872792601585
0.9921875,1.0,6.781819820404053,0.060207758098840714,0.976285457611084,0.015767918899655342
0.9765625,1.0,6.646508693695068,0.09922745078802109,0.9685573577880859,0.01448582112789154
0.984375,1.0,6.720761299133301,0.06357666105031967,0.973507821559906,0.015284844674170017
1.0,1.0,6.770926475524902,0.022112026810646057,0.9896494746208191,0.011097162030637264
1.0,1.0,6.856149673461914,0.01563340425491333,0.9958639144897461,0.01135682687163353
0.9921875,1.0,6.602489948272705,0.03786312788724899,0.9799906611442566,0.012221215292811394
0.9921875,1.0,7.144499778747559,0.033352840691804886,0.9877619743347168,0.01895015873014927
0.9765625,1.0,6.85927677154541,0.05155673250555992,0.9724833965301514,0.011020071804523468
0.984375,1.0,6.958624839782715,0.04200123995542526,0.9798353314399719,0.017375757917761803
0.984375,1.0,6.928738594055176,0.038855358958244324,0.9808348417282104,0.011392045766115189
1.0,1.0,6.978104591369629,0.024548929184675217,0.9895142912864685,0.013043586164712906
0.9921875,1.0,6.93864631652832,0.033446017652750015,0.986201822757721,0.013112178072333336
0.9921875,1.0,7.184377670288086,0.04886234179139137,0.980284571647644,0.017387542873620987
0.9921875,1.0,6.982511520385742,0.036670662462711334,0.9808993935585022,0.011128287762403488
0.9921875,1.0,6.799614429473877,0.03363746032118797,0.9823321104049683,0.011862434446811676
1.0,1.0,7.229926586151123,0.024043291807174683,0.9910023212432861,0.014536811038851738
0.9765625,1.0,6.622989654541016,0.05424612760543823,0.9709240198135376,0.007246930152177811
1.0,1.0,7.397468090057373,0.02779184654355049,0.9914581775665283,0.018588420003652573
0.9921875,1.0,7.446596145629883,0.03558861464262009,0.9846270680427551,0.013042226433753967
0.9921875,1.0,7.245246887207031,0.038273029029369354,0.9802146553993225,0.014328811317682266
0.984375,1.0,6.640403747558594,0.08034809678792953,0.974375307559967,0.012943759560585022
0.984375,1.0,7.252918243408203,0.0774075910449028,0.968788743019104,0.022121671587228775
0.9765625,1.0,6.474372863769531,0.06928578019142151,0.9601435661315918,0.012014573439955711
1.0,1.0,10.280866622924805,0.04346717521548271,0.9943696856498718,0.03695238381624222
0.984375,1.0,8.707520484924316,0.047680675983428955,0.966357409954071,0.0010459107579663396
0.9921875,1.0,5.550200939178467,0.03790704160928726,0.9725016355514526,0.005334511399269104
1.0,1.0,19.810657501220703,0.17038357257843018,0.9941667914390564,0.1512213945388794
0.0078125,1.0,0.009105231612920761,6.602312088012695,0.0356481671333313,2.6667956731785125e-08
1.0,0.0,15.405439376831055,5.170656681060791,0.9988605976104736,0.994148313999176
0.375,1.0,14.17562484741211,3.2638866901397705,0.3706795871257782,5.891315595363267e-07
0.5859375,1.0,10.975204467773438,1.2176573276519775,0.5457384586334229,2.069162746920483e-06
0.9375,1.0,8.170202255249023,0.16902104020118713,0.894017219543457,6.497563299490139e-05
0.9921875,1.0,5.710691452026367,0.06284216046333313,0.956585168838501,0.001354501349851489
0.984375,1.0,3.462188482284546,0.07111464440822601,0.9696903228759766,0.024257993325591087
1.0,0.796875,5.865604877471924,0.5723564028739929,0.9873904585838318,0.41715294122695923
0.9609375,0.9765625,7.343895435333252,0.35043004155158997,0.9370922446250916,0.2221265584230423
0.9453125,0.015625,13.895676612854004,2.666733503341675,0.8671371936798096,0.8698312044143677
0.125,1.0,9.536745071411133,3.0996930599212646,0.19336649775505066,0.00044032942969352007
0.4140625,1.0,1.7058014869689941,1.638113260269165,0.4158560335636139,0.06245734170079231
0.9140625,0.0,10.802807807922363,2.903228521347046,0.8696737289428711,0.8962085247039795
0.6953125,1.0,11.527103424072266,0.7019170522689819,0.6241175532341003,0.00021058616403024644
0.7109375,1.0,8.623453140258789,0.613584578037262,0.6480398774147034,0.00010231391934212297
0.9921875,1.0,4.660468101501465,0.09823385626077652,0.9224337339401245,0.006454606540501118
1.0,0.609375,9.028672218322754,0.7101597189903259,0.9819897413253784,0.45136308670043945
0.9921875,1.0,9.042147636413574,0.10626520961523056,0.9104605913162231,0.004580631852149963
0.953125,1.0,4.873647689819336,0.24403636157512665,0.8387708067893982,0.015177924185991287
0.9609375,0.0,14.807931900024414,1.9817020893096924,0.8807543516159058,0.8156264424324036
0.046875,1.0,12.402185440063477,3.2491700649261475,0.16123469173908234,1.4570126040780451e-05
0.734375,1.0,8.80772590637207,0.6823432445526123,0.6638386249542236,0.0002645470667630434
0.984375,1.0,5.00435209274292,0.0967022180557251,0.9320634603500366,0.015121303498744965
1.0,0.734375,4.437756538391113,0.5993180871009827,0.9798445105552673,0.3282296359539032
0.9921875,0.65625,6.541801452636719,0.7884157299995422,0.9542216062545776,0.389383465051651
0.953125,0.984375,6.551687240600586,0.22098460793495178,0.8825738430023193,0.06300215423107147
0.8984375,1.0,4.430509567260742,0.4092091917991638,0.7855145335197449,0.07453668117523193
0.9296875,0.7578125,5.375601768493652,0.7392698526382446,0.8456755876541138,0.3592478036880493
0.828125,0.9921875,4.968207359313965,0.6328955888748169,0.7349163889884949,0.1696961522102356
0.90625,0.9609375,5.222339630126953,0.5636422038078308,0.7734056711196899,0.21538537740707397
0.8515625,0.9609375,5.740618705749512,0.598603367805481,0.7705330848693848,0.2201341688632965
0.859375,1.0,4.850243091583252,0.4691985845565796,0.7593128681182861,0.11601096391677856
0.9375,0.9375,7.043065071105957,0.5328981876373291,0.8385137319564819,0.2566817104816437
0.84375,1.0,4.70878267288208,0.3483370244503021,0.7729649543762207,0.02477916330099106
0.9609375,0.921875,7.124290943145752,0.4999791383743286,0.9007104635238647,0.29792019724845886
0.8125,1.0,4.1682024002075195,0.41221144795417786,0.7635853886604309,0.03904429078102112
0.9609375,0.5234375,8.968997955322266,0.8531534671783447,0.9108011722564697,0.48074883222579956
0.3203125,1.0,2.4235434532165527,1.4706205129623413,0.3637087643146515,0.004261799156665802
1.0,0.0703125,7.783482074737549,1.4402179718017578,0.9679081439971924,0.7102234959602356
0.546875,1.0,5.962462902069092,0.9159097671508789,0.5428786277770996,0.010199698619544506
0.96875,1.0,3.498640537261963,0.197593554854393,0.8711785078048706,0.04054664447903633
1.0,0.875,4.208152770996094,0.4045458137989044,0.9594184160232544,0.2743483781814575
0.9921875,1.0,4.921455383300781,0.24365127086639404,0.9344284534454346,0.1492765247821808
0.9375,1.0,3.8226852416992188,0.3309364914894104,0.830542802810669,0.1045743077993393
0.953125,0.9609375,5.249974250793457,0.4567209482192993,0.8725290298461914,0.24902531504631042
0.796875,1.0,2.8040404319763184,0.586181640625,0.7232954502105713,0.09589441120624542
0.9921875,0.3671875,9.675792694091797,1.2856862545013428,0.9436544179916382,0.6033257246017456
0.1015625,1.0,4.661318778991699,3.8307154178619385,0.15048006176948547,0.002140349242836237
0.890625,0.984375,1.5330795049667358,0.45798251032829285,0.8357362747192383,0.1515127271413803
1.0,0.2578125,5.583040237426758,1.203303575515747,0.9855623841285706,0.6440113186836243
0.875,1.0,5.6688361167907715,0.3069491684436798,0.7807800769805908,0.01806635409593582
0.8984375,1.0,3.764930009841919,0.33667436242103577,0.7583459615707397,0.017046893015503883
0.9765625,1.0,2.7239596843719482,0.26885974407196045,0.9079722166061401,0.14121632277965546
1.0,0.6171875,5.640908718109131,0.6799413561820984,0.9549899697303772,0.44267362356185913
0.7421875,1.0,4.415691375732422,0.510876476764679,0.6557891368865967,0.01941794715821743
0.9375,1.0,2.6359357833862305,0.28468626737594604,0.8406331539154053,0.08211410045623779
1.0,0.5625,6.300429344177246,0.6970981955528259,0.9610214233398438,0.45832139253616333
0.71875,1.0,4.819895267486572,0.5897359251976013,0.6209636330604553,0.01268149632960558
0.9765625,1.0,2.684019088745117,0.22234931588172913,0.8754304647445679,0.0670253187417984
0.9921875,0.4453125,7.629790782928467,0.8795990347862244,0.9705685377120972,0.5323590040206909
0.34375,1.0,4.628139019012451,1.1539446115493774,0.3982284963130951,0.004058977589011192
0.9921875,1.0,2.693483829498291,0.23743321001529694,0.9078091979026794,0.11826526373624802
1.0,0.34375,7.6005096435546875,0.9321303367614746,0.984860360622406,0.5647380352020264
0.734375,1.0,6.695198059082031,0.5827379822731018,0.6290247440338135,0.003937173169106245
0.96875,1.0,3.9034159183502197,0.22267870604991913,0.8407225012779236,0.014381274580955505
0.9921875,0.90625,5.795284271240234,0.4322803318500519,0.9618195295333862,0.3055824041366577
0.9765625,1.0,4.894468784332275,0.20553551614284515,0.8592865467071533,0.03686005249619484
0.9921875,1.0,4.2626261711120605,0.250491201877594,0.8972885012626648,0.12110032886266708
0.984375,0.9765625,6.006963729858398,0.3719320297241211,0.9132213592529297,0.2220020741224289
0.7890625,1.0,3.481306791305542,0.46397674083709717,0.7056925296783447,0.03263380378484726
1.0,0.25,12.717552185058594,1.1009546518325806,0.9585468769073486,0.6329721808433533
0.03125,1.0,7.301518440246582,2.7170608043670654,0.13178394734859467,0.00025771374930627644
0.9375,0.984375,4.201066970825195,0.2417464554309845,0.8539073467254639,0.03680015355348587
1.0,0.71875,4.640148162841797,0.6968377232551575,0.9799430966377258,0.32999542355537415
1.0,0.84375,5.883599281311035,0.3742859661579132,0.9748200178146362,0.23572158813476562
0.9765625,1.0,5.324248790740967,0.1866549253463745,0.9010600447654724,0.06656898558139801
0.9765625,0.9921875,4.043718338012695,0.27326884865760803,0.8739242553710938,0.10860122740268707
0.9765625,0.8671875,5.177504539489746,0.5450356602668762,0.8813924789428711,0.3121522068977356
0.9140625,1.0,4.400840759277344,0.3566475510597229,0.7824703454971313,0.061047837138175964
0.9921875,1.0,4.208150386810303,0.3062935471534729,0.885506272315979,0.15429651737213135
0.9921875,0.9921875,5.061365604400635,0.30584296584129333,0.9018738269805908,0.17252212762832642
0.984375,1.0,4.7016167640686035,0.21466723084449768,0.8921513557434082,0.07674127072095871
1.0,1.0,4.58480167388916,0.2728901505470276,0.8904292583465576,0.13419696688652039
0.9921875,0.9921875,5.2623820304870605,0.28212711215019226,0.8960371017456055,0.14639253914356232
0.9609375,1.0,4.6222615242004395,0.3040093779563904,0.8397464156150818,0.09567102789878845
0.9609375,0.96875,6.084295272827148,0.3502665162086487,0.9012798070907593,0.18763533234596252
0.953125,1.0,4.247248649597168,0.2730568051338196,0.8191407918930054,0.04976678639650345
0.9921875,0.7734375,8.498230934143066,0.5117533206939697,0.9499778151512146,0.3288848400115967
0.453125,1.0,3.8044092655181885,1.0328923463821411,0.4561619162559509,0.002293946919962764
1.0,0.8828125,6.982059478759766,0.4587158262729645,0.991689920425415,0.351794958114624
1.0,1.0,6.848034381866455,0.06478732824325562,0.9555870294570923,0.015458550304174423
